topicId,rank,docId,filename
1,67,59,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xcf
1,68,18,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xaq
1,69,39,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xbl
1,70,275,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkn
1,71,228,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xis
1,72,223,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xin
1,73,102,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xdw
1,74,96,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xdq
1,75,316,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmc
1,76,471,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xsb
1,77,453,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xrj
1,78,278,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkq
1,79,171,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xgn
1,80,17,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xap
1,81,326,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmm
1,82,304,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xlq
1,83,299,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xll
1,84,224,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xio
1,85,111,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xef
1,86,56,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xcc
1,87,37,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xbj
1,88,375,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xoj
1,89,292,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xle
1,90,274,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkm
1,91,193,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xhj
1,92,162,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xge
1,93,51,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xbx
1,94,46,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xbs
1,95,384,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xos
1,96,272,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkk
1,97,267,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkf
1,98,254,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjs
1,99,192,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xhi
1,100,75,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xcv
1,101,62,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xci
1,102,372,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xog
1,103,371,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xof
1,104,348,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xni
1,105,346,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xng
1,106,336,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmw
1,107,290,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xlc
1,108,170,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xgm
1,109,133,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xfb
1,110,473,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xsd
1,111,323,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmj
1,112,268,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkg
1,113,264,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkc
1,114,239,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjd
1,115,187,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xhd
1,116,128,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xew
1,117,122,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xeq
1,118,464,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xru
1,119,460,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xrq
1,120,388,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xow
1,121,358,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xns
1,122,332,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xms
1,123,314,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xma
1,124,297,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xlj
1,125,266,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xke
1,126,261,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjz
1,127,219,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xij
1,128,208,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xhy
1,129,201,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xhr
1,130,166,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xgi
1,131,157,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xfz
1,132,40,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xbm
1,133,448,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xre
1,134,364,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xny
1,135,303,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xlp
1,136,282,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xku
1,137,269,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkh
1,138,200,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xhq
1,139,189,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xhf
1,140,145,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xfn
1,141,124,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xes
1,142,109,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xed
1,143,44,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xbq
1,144,43,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xbp
1,145,459,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xrp
1,146,447,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xrd
1,147,446,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xrc
1,148,419,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xqb
1,149,407,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xpp
1,150,392,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xpa
1,151,345,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xnf
1,152,202,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xhs
1,153,198,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xho
1,154,182,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xgy
1,155,137,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xff
1,156,38,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xbk
1,157,16,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xao
1,158,13,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xal
1,159,437,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xqt
1,160,400,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xpi
1,161,399,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xph
1,162,389,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xox
1,163,387,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xov
1,164,386,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xou
1,165,380,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xoo
1,166,302,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xlo
1,167,300,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xlm
1,168,283,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkv
1,169,243,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjh
1,170,236,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xja
1,171,221,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xil
1,172,217,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xih
1,173,212,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xic
1,174,196,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xhm
1,175,194,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xhk
1,176,174,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xgq
1,177,144,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xfm
1,178,142,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xfk
1,179,113,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xeh
1,180,61,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xch
1,181,25,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xax
1,182,452,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xri
1,183,430,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xqm
1,184,395,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xpd
1,185,373,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xoh
1,186,360,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xnu
1,187,353,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xnn
1,188,344,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xne
1,189,341,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xnb
1,190,340,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xna
1,191,335,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmv
1,192,330,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmq
1,193,329,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmp
1,194,285,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkx
1,195,279,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkr
1,196,238,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjc
1,197,234,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xiy
1,198,214,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xie
1,199,205,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xhv
1,200,203,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xht
1,201,197,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xhn
1,202,175,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xgr
1,203,173,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xgp
1,204,158,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xga
1,205,153,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xfv
1,206,123,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xer
1,207,101,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xdv
1,208,97,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xdr
1,209,54,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xca
1,210,4,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xac
1,211,445,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xrb
1,212,443,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xqz
1,213,433,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xqp
1,214,422,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xqe
1,215,420,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xqc
1,216,396,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xpe
1,217,385,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xot
1,218,381,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xop
1,219,368,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xoc
1,220,355,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xnp
1,221,317,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmd
1,222,307,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xlt
1,223,289,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xlb
1,224,287,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkz
1,225,265,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkd
1,226,245,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjj
1,227,206,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xhw
1,228,190,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xhg
1,229,140,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xfi
1,230,130,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xey
1,231,106,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xea
1,232,68,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xco
1,233,47,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xbt
1,234,8,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xag
1,235,3,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xab
1,236,456,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xrm
1,237,451,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xrh
1,238,441,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xqx
1,239,423,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xqf
1,240,411,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xpt
1,241,390,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xoy
1,242,378,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xom
1,243,377,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xol
1,244,370,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xoe
1,245,369,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xod
1,246,362,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xnw
1,247,354,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xno
1,248,351,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xnl
1,249,347,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xnh
1,250,343,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xnd
1,251,331,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmr
1,252,321,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmh
1,253,233,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xix
1,254,232,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xiw
1,255,222,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xim
1,256,207,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xhx
1,257,204,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xhu
1,258,180,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xgw
1,259,168,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xgk
1,260,155,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xfx
1,261,149,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xfr
1,262,136,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xfe
1,263,121,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xep
1,264,115,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xej
1,265,98,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xds
1,266,67,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xcn
1,267,65,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xcl
1,268,64,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xck
1,269,63,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xcj
1,270,58,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xce
1,271,30,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xbc
1,272,23,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xav
1,273,12,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xak
1,274,11,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xaj
1,275,476,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xsg
1,276,463,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xrt
1,277,457,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xrn
1,278,435,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xqr
1,279,434,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xqq
1,280,427,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xqj
1,281,426,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xqi
1,282,418,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xqa
1,283,416,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xpy
1,284,414,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xpw
1,285,413,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xpv
1,286,408,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xpq
1,287,405,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xpn
1,288,404,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xpm
1,289,401,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xpj
1,290,397,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xpf
1,291,391,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xoz
1,292,383,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xor
1,293,382,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xoq
1,294,379,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xon
1,295,376,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xok
1,296,366,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xoa
1,297,352,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xnm
1,298,349,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xnj
1,299,327,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmn
1,300,324,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmk
1,301,322,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmi
1,302,320,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xmg
1,303,286,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xky
1,304,284,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkw
1,305,263,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xkb
1,306,256,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xju
1,307,255,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjt
1,308,253,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjr
1,309,248,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjm
1,310,247,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjl
1,311,246,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjk
1,312,242,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjg
1,313,241,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xjf
1,314,225,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xip
1,315,218,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xii
1,316,216,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xig
1,317,215,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xif
1,318,213,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xid
1,319,210,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xia
1,320,209,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xhz
1,321,199,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xhp
1,322,179,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xgv
1,323,177,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xgt
1,324,176,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xgs
1,325,152,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xfu
1,326,150,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xfs
1,327,141,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xfj
1,328,125,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xet
1,329,120,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xeo
1,330,119,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xen
1,331,116,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xek
1,332,107,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xeb
1,333,104,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xdy
1,334,100,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xdu
1,335,89,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xdj
1,336,87,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xdh
1,337,83,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xdd
1,338,79,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xcz
1,339,78,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xcy
1,340,77,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xcx
1,341,73,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xct
1,342,71,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xcr
1,343,69,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xcp
1,344,57,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xcd
1,345,55,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xcb
1,346,49,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xbv
1,347,45,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xbr
1,348,42,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xbo
1,349,34,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xbg
1,350,31,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xbd
1,351,27,/Users/brianrosenblum/Desktop/./t/texts/jesuati-test/xaz
